,date1,date2,result_dx,result_dy,xcount_x,xcount_y
269,2021-03-30,2021-04-02,0.20164091764603465,-1.0026157316846414,254.22575737841862,191.9401940534217
270,2021-04-02,2021-04-07,0.40983067344748864,-1.8451183011062764,238.2524757410591,180.39703244159264
271,2021-04-07,2021-04-09,0.192441755220627,-0.7163994963548923,225.0128267992069,172.70928306959968
272,2021-04-09,2021-04-17,0.8539360601810733,-2.5458080511818886,223.55094740298887,170.76579563741632
273,2021-04-17,2021-04-19,0.2191727552720457,-0.6527111841569085,210.21028584806342,159.12536896254167
274,2021-04-19,2021-04-22,0.3286786407473823,-1.0398643796531692,194.6127831052392,156.00217348943596
275,2021-04-22,2021-04-24,0.21612149428116104,-0.7683179479296643,181.93169897962284,144.2923511742375
276,2021-04-24,2021-04-27,0.2975091766313133,-1.22737934894391,169.72468125220513,140.66436579790917
277,2021-04-27,2021-05-02,0.4320418063616812,-2.2279734812222727,157.22284343070226,129.79502419833312
278,2021-05-02,2021-05-07,0.2272419453123623,-2.527945623885132,145.15540298877895,120.21079855486146
279,2021-05-07,2021-05-12,0.05709824049090975,-3.204374866127398,136.76093656576322,111.53094359647915
280,2021-05-12,2021-05-17,-0.009711339894715393,-4.20440332461006,131.41040473117025,106.52199525263207
281,2021-05-17,2021-05-19,-0.03465304692836663,-1.5182006731421895,129.8409436995121,105.31422056201446
282,2021-05-19,2021-06-08,-0.9166853683242574,-14.653860806997608,130.94542306658423,107.08473778554477
283,2021-06-08,2021-06-13,-0.3955538545559289,-4.195065570248796,130.9365066952917,106.10365437465946
284,2021-06-13,2021-06-23,-1.0651535503132161,-9.208575930994982,130.77951138132667,106.10365437465946
285,2021-06-23,2021-06-28,-0.5406555061078949,-5.798981184052191,126.33513845894521,102.78536241336532
286,2021-06-28,2021-07-01,-0.05184680618018011,-3.667548461499682,118.39364342255945,96.52824090839628
287,2021-07-01,2021-07-02,0.018030869191464807,-1.1968013056896443,109.98592601624904,86.25202101304906
288,2021-07-02,2021-07-03,0.020190065942615007,-1.184548633326976,109.02782693785629,85.36374644438577
289,2021-07-03,2021-07-18,-1.5250264981294785,-16.133486949220032,101.39969939213587,78.50716286389371
290,2021-07-18,2021-07-21,-0.31893250460273687,-3.316529037852644,88.21641473170816,72.04927100414388
291,2021-07-21,2021-07-28,-0.6472009822470336,-8.031499795766912,74.82982056960036,60.21659706526981
292,2021-07-28,2021-07-31,-0.24698895648598918,-3.4407773682164313,74.82982056960036,60.21659706526981
293,2021-07-31,2021-08-07,-0.4092762614309824,-8.042986497481442,61.35469050681269,49.223856981653356
294,2021-08-07,2021-08-09,-0.15289348200560154,-2.45954407935733,48.901759525576104,42.89710619307279
295,2021-08-09,2021-08-15,-0.46689368671463055,-7.435038609435748,48.901759525576104,42.89710619307279
296,2021-08-15,2021-08-22,-0.5609853625980509,-8.526059356046323,37.290347868229155,33.325816262640885
297,2021-08-22,2021-08-30,-0.9928909066233299,-9.178794247746104,27.604510251740514,26.354032529812706
298,2021-08-30,2021-09-06,-1.00737273831945,-8.007183769272212,16.419665894981424,15.488732910927665
299,2021-09-06,2021-09-19,-1.729870204108987,-14.78992576078267,10.833396904892089,12.238152694483782
300,2021-09-19,2021-09-29,-1.8913023769353465,-11.61062271835017,4.310966732653998,6.2642294004112875
301,2021-09-29,2021-10-16,-2.700282292792715,-19.870370117045233,4.2914460280793945,6.0893100365438295
302,2021-10-16,2021-10-21,0.08710364286875727,-5.844097381654509,3.1149937340823954,3.729049685829922
303,2021-10-21,2021-10-24,0.008026523385059173,-3.4716363961113,2.152851608462931,2.327334314955139
304,2021-10-24,2021-10-31,-0.099663801858851,-8.333974746908943,0.0,0.0
305,2021-10-31,2021-11-04,-0.07984695096145174,-4.981371549842824,0.0,0.0
306,2021-11-04,2021-12-02,-1.11763183107508,-40.59550811726492,0.0,0.17214528340859422
307,2021-12-02,2021-12-25,-3.0785941494507982,-53.33480669142205,0.0,0.17214528340859422
308,2021-12-25,2022-01-26,-5.532839931087557,-106.17454055960134,0.0,0.17214528340859422
309,2022-01-26,2022-02-20,-5.042623651812728,-108.34845112480973,0.0,0.0
310,2022-02-20,2022-02-28,-1.778215713035362,-40.033161527741235,0.0,0.0
311,2022-02-28,2022-03-08,-2.0238061971922368,-45.633404289213196,0.0,0.0
312,2022-03-08,2022-04-09,-7.575102755906997,-212.6113840600203,0.0,0.0
313,2022-04-09,2022-04-17,-1.6660506173731366,-59.80747408876174,0.0,0.0
314,2022-04-17,2022-06-21,-10.100716578517787,-629.0982602956395,0.0,0.0
315,2022-06-21,2022-06-26,-0.7515297392769996,-57.83107263223585,0.0,0.0
316,2022-06-26,2022-06-28,-0.3972941975088177,-21.748555900024424,0.0,0.0
317,2022-06-28,2022-07-01,-0.6019290028946818,-31.446843666070816,0.0,0.0
318,2022-07-01,2022-07-03,-0.3924618848734419,-20.264068599914832,0.0,0.0
319,2022-07-03,2022-07-06,-0.5938097492483269,-29.349943173101877,0.0,0.0
320,2022-07-06,2022-07-08,-0.4149509517372335,-17.721504962364868,0.0,0.0
321,2022-07-08,2022-07-21,-3.3522118506111998,-98.15483779005729,0.0,0.0
322,2022-07-21,2022-07-26,-1.5441216620467997,-33.11132982445167,0.0,0.0
323,2022-07-26,2022-07-29,-0.7949769085731427,-18.484543196356213,0.09870061934977988,0.0
324,2022-07-29,2022-08-04,-0.5759939814729352,-33.003660292002,0.09870061934977988,0.0
325,2022-08-04,2022-08-12,1.250803430054739,-36.51891404778438,0.09870061934977988,0.0
326,2022-08-12,2022-08-16,0.5116160161508664,-15.833583202613875,1.7959824800317188,0.6776769415768006
327,2022-08-16,2022-08-20,0.03433560477326661,-14.52737799817035,1.7959824800317186,0.6776769415768006
328,2022-08-20,2022-08-28,-0.5673903176645443,-24.346581265371263,1.8899322601179533,0.8163438328001776
329,2022-08-28,2022-08-31,-0.19140172653634865,-8.091912272185274,1.8899322601179533,0.8163438328001776
330,2022-08-31,2022-09-04,-0.35567608421915065,-10.246309206983508,1.8899322601179533,0.8163438328001776
331,2022-09-04,2022-09-06,-0.22539846859173918,-4.758263404015235,1.8788615647630513,0.8946587075701216
332,2022-09-06,2022-09-07,-0.11909341579270454,-2.311558008857879,1.4585236895235771,0.8873716004101241
333,2022-09-07,2022-09-11,-0.5117038553613416,-8.576653809679605,1.4585236895235771,0.8873716004101241
334,2022-09-11,2022-09-15,-0.4139817415394679,-7.808771316985474,0.9061445475322649,0.7689849730876823
335,2022-09-15,2022-09-16,-0.0851545221367639,-1.8580977304019197,0.9061445475322649,0.7689849730876823
336,2022-09-16,2022-10-04,-0.7732344910723907,-29.343945862544835,0.45844850757259414,0.6897078046769931
337,2022-10-04,2022-10-06,0.03382002231552286,-2.951635269268648,0.3597478882228142,0.6897078046769931
338,2022-10-06,2022-10-25,1.6468749607281064,-21.180416831051367,0.12716703072957167,0.3969964204091447
339,2022-10-25,2022-11-03,1.555196277708486,-8.053467246617512,0.12716703072957167,0.3969964204091447
340,2022-11-03,2022-11-05,0.32238779246032445,-1.6560516547079824,0.12716703072957167,0.3969964204091447
341,2022-11-05,2022-11-08,0.4292171592730683,-2.327702314073215,0.08287908473133242,0.21698176599332092
342,2022-11-08,2022-11-11,0.2344802741814286,-1.9103156600757962,0.0,0.0
343,2022-11-11,2022-11-26,-2.395713426462421,-6.424440068108291,0.0,0.0
344,2022-11-26,2022-11-27,-0.1624809345502342,-0.4233250879450904,0.0,0.0
