,date1,date2,vx,vy,xcount_x,xcount_y
333,2019-09-06,2019-10-06,-30.396938555574863,-88.00750985963205,8005.995822865283,7512.645642579679
334,2019-09-11,2019-10-11,-32.387116531428234,-88.71903815487619,6305.538775452034,5903.683219320825
335,2019-09-16,2019-10-16,-32.23094090089162,-86.77831757879959,5866.287520750804,5500.991230847023
336,2019-09-21,2019-10-21,-30.374643857963253,-84.70911378286277,6677.675629513149,6303.15158367448
337,2019-09-26,2019-10-26,-27.5159968761177,-82.56925895818547,5821.54077642085,5532.289524429827
338,2019-10-01,2019-10-31,-23.068902054132415,-79.04909692304491,5531.36131613316,5273.387029535836
339,2019-10-06,2019-11-05,-18.284327887669455,-76.25207730468448,6269.986502958636,5994.167281963906
340,2019-10-11,2019-11-10,-13.876721741834613,-74.31509151905789,5173.800152659562,4951.282136421534
341,2019-10-16,2019-11-15,-10.256772282160883,-74.1722843005548,4629.742052385132,4429.329496009974
342,2019-10-21,2019-11-20,-7.329231093937506,-72.40508514188309,3259.369671513501,3111.576205668389
343,2019-10-26,2019-11-25,-5.655456035456666,-70.79245941084814,2453.138057402044,2336.2381378997234
344,2019-10-31,2019-11-30,-5.1577537578024835,-70.31441375169047,2347.6549218221626,2232.7287060931703
345,2019-11-05,2019-12-05,-4.272690817733052,-69.09857031401722,1347.1760514357447,1275.8728587463265
346,2019-11-10,2019-12-10,-3.1556419124650246,-67.91592952107855,2118.9627268159675,2012.6229452515108
347,2019-11-15,2019-12-15,-2.0471471606120977,-66.87676979676493,2318.5153179006593,2202.631631114913
348,2019-11-20,2019-12-20,-0.8169468931915669,-65.97577454375701,1999.263519536762,1898.142453343593
349,2019-11-25,2019-12-25,0.6909192825919613,-65.18215121273033,1507.7440767590306,1431.3804187780916
350,2019-11-30,2019-12-30,2.4583232847658767,-64.38448177500247,862.1292748749984,818.890239751112
351,2019-12-05,2020-01-04,4.442324828540743,-63.516654868545466,4.920923730329378,4.979478941866546
352,2019-12-10,2020-01-09,6.677699186949698,-62.48427398013,-875.5095246911369,-831.4490733176644
353,2019-12-15,2020-01-14,9.46534734494102,-60.509243094121544,-186.36063224337704,-177.42765215001418
354,2019-12-20,2020-01-19,12.576006938020548,-57.78086798035507,2107.7614003463386,2000.7867179319
355,2019-12-25,2020-01-24,15.23345957927258,-55.66625360397208,3837.6632479058753,3642.981254547223
356,2019-12-30,2020-01-29,17.40953125368542,-54.134164253234715,5106.574558904511,4847.347368517047
357,2020-01-04,2020-02-03,19.085487129839567,-53.135303920754644,6047.850968824045,5740.690843930221
358,2020-01-09,2020-02-08,20.206730806414814,-52.71311057493092,6605.017029270384,6269.501008726191
359,2020-01-14,2020-02-13,20.45362646704336,-53.59638422400873,5318.626937579378,5047.6158821162535
360,2020-01-19,2020-02-18,20.036701644799866,-55.54652309076027,2286.642529959994,2168.098272702031
361,2020-01-24,2020-02-23,19.713439895180546,-57.14712620265501,-188.38723293370276,-182.03325304687314
362,2020-01-29,2020-02-28,19.49328040177757,-58.38013326403834,-2076.3363640892494,-1974.164321862816
363,2020-02-03,2020-03-04,19.376223164590975,-59.245544274908546,-3377.204863506646,-3208.2949337459577
364,2020-02-08,2020-03-09,19.362268183620746,-59.7433592352677,-4090.99273118579,-3884.425088696182
365,2020-02-13,2020-03-14,19.451415458866855,-59.87357814511267,-4217.699967126857,-4002.5547867135756
366,2020-02-18,2020-03-19,19.580055309625713,-59.64993194419394,-3706.6286057405814,-3515.3728107907373
367,2020-02-23,2020-03-24,19.22045887381682,-59.17330175282495,-2146.4739301891095,-2039.1452058476716
368,2020-02-28,2020-03-29,18.573549327174188,-56.76558999219298,-835.4463113096572,-798.1334966378781
369,2020-03-04,2020-04-03,18.227048299527244,-52.93064238626392,438.1176684721868,402.1017525418283
370,2020-03-09,2020-04-08,18.464619283245423,-49.82345195059399,1731.4082611436024,1619.6356958037795
371,2020-03-14,2020-04-13,18.52240609633119,-48.51612062390086,2613.0807092210016,2449.392096311334
372,2020-03-19,2020-04-18,19.76338149432696,-51.668619977684145,3478.9458202837122,3246.461560298354
373,2020-03-24,2020-04-23,21.939268708113975,-53.446518205523304,3187.9000227873476,2961.1038675124
374,2020-03-29,2020-04-28,23.169475361889504,-52.30045703277023,2560.8121381721285,2374.2697878451872
375,2020-04-03,2020-05-03,22.323642332074424,-54.36585279341395,2578.6510865555174,2369.0288449234067
376,2020-04-08,2020-05-08,19.84143570831132,-60.51422408031502,2504.0639153545635,2278.0446035766363
377,2020-04-13,2020-05-13,23.320229254205035,-77.81011655344473,2746.6318918339966,2476.726760859907
378,2020-04-18,2020-05-18,23.417571984580658,-88.91224658662394,2537.568826934803,2268.320178925642
